frame,cpu_ms,gpu_ms,draw_calls,cpu_avg_ms,cpu_p95_ms,cpu_p99_ms,gpu_avg_ms,gpu_p95_ms,gpu_p99_ms,terrain_gpu_ms,ui_gpu_ms,vegetation_gpu_ms,vegetation_shadows_gpu_ms
2186,7.743,11.481,1589,5.437,7.999,8.872,10.909,14.124,14.975,1.322,0.080,3.256,6.823
2187,5.234,11.434,1589,5.437,7.999,8.872,10.909,14.124,14.975,1.313,0.063,3.232,6.826
2188,5.181,12.731,1591,5.437,7.998,8.872,10.910,14.124,14.975,1.353,0.064,3.222,8.092
2189,6.727,12.679,1591,5.438,7.998,8.872,10.911,14.124,14.975,1.337,0.065,3.235,8.041
2190,5.684,11.971,1584,5.438,7.997,8.872,10.911,14.124,14.974,1.311,0.093,4.293,6.274
2191,6.918,10.924,1584,5.439,7.997,8.871,10.911,14.124,14.974,1.612,0.077,2.985,6.250
2192,6.926,10.694,1579,5.439,7.996,8.871,10.911,14.124,14.974,1.425,0.065,2.999,6.204
2193,6.257,13.133,1579,5.440,7.996,8.871,10.912,14.123,14.974,2.646,0.064,3.022,7.400
2194,7.459,11.643,1583,5.441,7.996,8.871,10.912,14.123,14.974,1.307,0.071,4.225,6.039
2195,6.020,10.401,1583,5.441,7.995,8.871,10.912,14.123,14.974,1.326,0.064,3.016,5.994
2196,4.245,11.646,1583,5.440,7.995,8.871,10.912,14.123,14.974,1.305,0.064,2.969,7.309
2197,4.387,11.773,1583,5.440,7.994,8.871,10.913,14.123,14.974,1.332,0.065,3.009,7.366
2198,5.060,10.250,1572,5.440,7.994,8.870,10.913,14.123,14.974,1.289,0.064,2.955,5.942
2199,5.825,11.662,1572,5.440,7.993,8.870,10.913,14.123,14.974,2.689,0.062,2.942,5.969
2200,6.030,11.535,1574,5.440,7.993,8.870,10.913,14.123,14.974,1.336,0.065,2.904,7.230
2201,6.161,11.546,1574,5.440,7.993,8.870,10.913,14.123,14.973,1.337,0.076,4.118,6.014
2202,5.779,10.207,1574,5.441,7.992,8.869,10.913,14.123,14.973,1.276,0.064,2.889,5.978
2203,6.993,11.470,1574,5.441,7.992,8.868,10.913,14.123,14.973,1.280,0.064,2.873,7.252
2204,5.681,12.694,1565,5.441,7.992,8.867,10.914,14.123,14.972,1.575,0.068,3.258,7.793
2205,6.073,12.912,1565,5.442,7.992,8.866,10.915,14.123,14.972,1.593,0.076,4.621,6.622
2206,6.348,11.531,1567,5.442,7.992,8.865,10.915,14.123,14.972,1.582,0.065,3.269,6.614
2207,5.240,12.920,1567,5.442,7.992,8.864,10.916,14.123,14.971,1.651,0.063,3.221,7.985
2208,6.300,12.852,1562,5.442,7.992,8.863,10.917,14.122,14.971,1.563,0.071,3.174,8.045
2209,6.204,11.553,1562,5.443,7.992,8.862,10.917,14.122,14.970,1.696,0.077,3.155,6.625
2210,6.659,14.134,1568,5.443,7.991,8.861,10.919,14.124,14.970,1.516,0.078,5.965,6.574
2211,10.653,11.401,1568,5.446,7.997,8.883,10.919,14.124,14.970,1.512,0.072,3.200,6.617
2212,6.665,12.762,1568,5.446,7.996,8.883,10.920,14.124,14.969,1.523,0.063,3.220,7.957
2213,4.363,12.602,1568,5.446,7.996,8.883,10.921,14.123,14.969,1.543,0.066,3.188,7.805
2214,4.193,12.537,1557,5.445,7.996,8.883,10.921,14.123,14.969,1.469,0.071,4.440,6.557
2215,5.771,11.232,1557,5.445,7.995,8.882,10.922,14.123,14.968,1.471,0.069,3.185,6.507
2216,6.913,11.026,1559,5.446,7.995,8.882,10.922,14.123,14.968,1.298,0.064,3.141,6.523
2217,6.746,12.442,1559,5.447,7.994,8.882,10.922,14.123,14.967,1.434,0.075,3.158,7.775
2218,6.231,13.861,1559,5.447,7.994,8.882,10.924,14.123,14.967,1.652,0.065,3.496,8.649
2219,6.179,13.279,1559,5.447,7.993,8.882,10.925,14.123,14.967,1.459,0.069,4.709,7.042
2220,6.949,13.302,1559,5.448,7.993,8.882,10.926,14.123,14.966,1.507,0.073,4.708,7.014
2221,6.059,11.427,1537,5.448,7.993,8.882,10.926,14.123,14.966,1.441,0.064,3.288,6.634
2222,5.563,12.723,1537,5.448,7.992,8.881,10.927,14.123,14.966,1.467,0.064,3.264,7.928
2223,5.745,12.710,1519,5.448,7.992,8.881,10.928,14.123,14.965,1.415,0.071,3.269,7.955
2224,6.535,12.619,1519,5.449,7.992,8.881,10.928,14.123,14.965,1.406,0.095,4.475,6.644
2225,6.439,11.522,1514,5.449,7.992,8.881,10.929,14.123,14.964,1.502,0.070,3.245,6.705
2226,7.417,12.906,1514,5.450,7.992,8.881,10.929,14.123,14.964,2.862,0.066,3.256,6.723
2227,6.110,12.720,1514,5.450,7.992,8.881,10.930,14.123,14.964,1.447,0.066,3.250,7.958
2228,8.388,12.661,1514,5.452,7.998,8.881,10.931,14.122,14.963,1.442,0.067,3.254,7.898
2229,5.667,12.666,1514,5.452,7.998,8.880,10.932,14.122,14.963,1.415,0.072,4.519,6.660
2230,4.469,11.369,1514,5.451,7.997,8.880,10.932,14.122,14.962,1.407,0.065,3.251,6.647
2231,6.536,12.813,1514,5.452,7.997,8.880,10.933,14.122,14.962,2.817,0.069,3.250,6.676
2232,5.936,11.360,1514,5.452,7.996,8.880,10.933,14.122,14.962,1.385,0.066,3.248,6.661
2233,6.572,14.062,1632,5.453,7.996,8.880,10.934,14.122,14.961,1.464,0.066,3.278,9.254
2234,6.219,12.919,1625,5.453,7.996,8.880,10.935,14.122,14.961,1.464,0.071,4.520,6.863
2235,6.546,11.698,1625,5.453,7.995,8.880,10.936,14.122,14.961,1.452,0.064,3.306,6.876
2236,6.403,13.079,1625,5.454,7.995,8.879,10.937,14.121,14.960,2.883,0.063,3.268,6.864
2237,7.000,12.735,1627,5.455,7.994,8.879,10.937,14.121,14.960,1.420,0.068,3.244,8.003
2238,6.452,12.795,1627,5.455,7.994,8.879,10.938,14.121,14.959,1.458,0.066,3.256,8.015
2239,6.098,11.834,1596,5.455,7.993,8.879,10.939,14.121,14.959,1.314,0.075,4.161,6.284
2240,6.926,10.604,1596,5.456,7.993,8.879,10.939,14.121,14.959,1.275,0.076,2.965,6.289
2241,7.532,11.819,1587,5.457,7.993,8.879,10.939,14.121,14.958,1.364,0.075,2.930,7.449
2242,5.756,11.635,1587,5.457,7.992,8.878,10.939,14.121,14.958,1.265,0.065,2.950,7.355
2243,7.409,10.377,1591,5.458,7.992,8.878,10.939,14.120,14.958,1.269,0.066,2.922,6.121
2244,7.552,11.736,1591,5.459,7.992,8.878,10.939,14.120,14.957,2.607,0.065,2.913,6.150
2245,4.263,11.720,1591,5.458,7.992,8.878,10.940,14.120,14.957,1.273,0.067,2.912,7.468
2246,4.090,11.445,1584,5.458,7.992,8.878,10.940,14.120,14.956,1.265,0.075,4.074,6.030
2247,4.808,10.182,1584,5.457,7.992,8.878,10.940,14.119,14.956,1.259,0.071,2.852,6.000
2248,6.347,11.562,1588,5.458,7.992,8.878,10.940,14.119,14.956,1.245,0.065,2.847,7.405
2249,5.719,11.929,1588,5.458,7.992,8.877,10.940,14.119,14.955,1.264,0.066,2.873,7.726
2250,5.493,10.151,1588,5.458,7.991,8.877,10.940,14.119,14.955,1.242,0.081,2.844,5.984
2251,6.560,11.538,1590,5.458,7.991,8.877,10.940,14.118,14.955,2.730,0.066,2.803,5.939
2252,6.914,10.045,1590,5.459,7.991,8.877,10.940,14.118,14.954,1.268,0.065,2.799,5.913
2253,5.444,12.977,1594,5.459,7.991,8.877,10.941,14.118,14.954,1.335,0.074,3.824,7.744
2254,6.091,9.837,1594,5.459,7.991,8.877,10.940,14.117,14.953,1.279,0.069,2.716,5.773
2255,4.848,11.075,1594,5.459,7.991,8.877,10.940,14.117,14.953,1.270,0.066,2.729,7.010
2256,4.679,10.896,1594,5.459,7.991,8.876,10.940,14.117,14.953,1.274,0.077,3.878,5.667
2257,4.792,9.758,1594,5.458,7.991,8.876,10.940,14.117,14.952,1.285,0.084,2.711,5.677
2258,5.679,10.829,1574,5.459,7.990,8.876,10.940,14.116,14.952,1.346,0.068,2.643,6.773
2259,4.904,10.865,1574,5.458,7.990,8.876,10.940,14.116,14.952,1.326,0.083,3.913,5.542
2260,5.965,9.738,1574,5.459,7.990,8.876,10.939,14.116,14.951,1.462,0.073,2.621,5.582
2261,6.210,11.973,1567,5.459,7.990,8.876,10.940,14.116,14.951,1.726,0.072,2.859,7.316
2262,8.048,11.731,1567,5.460,7.992,8.876,10.940,14.115,14.950,1.625,0.067,2.886,7.154
2263,5.521,11.663,1567,5.460,7.992,8.875,10.940,14.115,14.950,1.617,0.077,4.018,5.951
2264,6.309,10.480,1569,5.460,7.992,8.875,10.940,14.115,14.950,1.576,0.069,2.842,5.993
2265,4.279,11.721,1569,5.460,7.992,8.875,10.940,14.115,14.949,1.594,0.067,2.835,7.224
2266,4.097,11.627,1577,5.459,7.992,8.875,10.941,14.114,14.949,1.518,0.067,3.968,6.074
2267,4.107,10.467,1577,5.459,7.992,8.875,10.941,14.114,14.949,1.520,0.066,2.848,6.034
2268,5.799,11.762,1577,5.459,7.992,8.875,10.941,14.114,14.948,2.833,0.074,2.823,6.032
2269,4.758,11.610,1568,5.459,7.992,8.875,10.941,14.114,14.948,1.512,0.069,2.805,7.225
2270,5.566,11.481,1568,5.459,7.991,8.874,10.941,14.114,14.947,1.487,0.074,3.966,5.953
2271,5.415,10.419,1570,5.459,7.991,8.874,10.941,14.113,14.947,1.489,0.066,2.853,6.011
2272,7.173,10.433,1570,5.459,7.991,8.874,10.941,14.113,14.947,1.510,0.067,2.838,6.018
2273,4.918,11.709,1570,5.459,7.991,8.874,10.941,14.113,14.946,1.526,0.071,4.106,6.006
2274,5.282,10.240,1559,5.459,7.991,8.874,10.941,14.113,14.946,1.488,0.066,2.802,5.884
2275,6.206,11.621,1559,5.459,7.991,8.874,10.941,14.112,14.945,1.564,0.067,2.813,7.176
2276,6.172,11.532,1559,5.460,7.991,8.874,10.942,14.112,14.945,1.596,0.073,2.788,7.074
2277,5.373,10.316,1559,5.460,7.991,8.873,10.941,14.112,14.945,1.547,0.081,2.784,5.903
2278,5.831,10.353,1559,5.460,7.990,8.873,10.941,14.112,14.944,1.622,0.068,2.785,5.878
2279,6.926,11.987,1528,5.460,7.990,8.873,10.941,14.111,14.944,1.589,0.066,3.100,7.232
2280,6.099,12.002,1528,5.461,7.990,8.873,10.942,14.111,14.944,1.604,0.070,3.122,7.206
2281,4.191,9.978,1517,5.460,7.990,8.873,10.942,14.111,14.943,1.525,0.066,2.849,5.538
2282,4.524,11.282,1517,5.460,7.990,8.873,10.942,14.111,14.943,2.762,0.065,2.890,5.566
2283,4.490,11.568,1517,5.459,7.990,8.873,10.942,14.111,14.942,1.522,0.069,2.864,7.113
2284,5.638,11.510,1521,5.459,7.990,8.872,10.942,14.111,14.942,1.501,0.074,4.197,5.738
2285,5.948,10.162,1521,5.460,7.989,8.872,10.942,14.111,14.942,1.497,0.066,2.884,5.715
2286,6.054,11.525,1521,5.460,7.989,8.872,10.942,14.111,14.941,1.503,0.066,2.898,7.057
2287,5.150,11.321,1521,5.460,7.989,8.872,10.942,14.110,14.941,1.447,0.073,4.069,5.732
2288,5.200,10.117,1521,5.460,7.989,8.872,10.942,14.110,14.941,1.458,0.065,2.876,5.719
2289,6.348,11.582,1521,5.460,7.989,8.872,10.942,14.110,14.940,1.468,0.065,2.881,7.167
2290,5.213,10.143,1521,5.460,7.989,8.872,10.942,14.110,14.940,1.438,0.066,2.882,5.757
2291,4.830,11.627,1510,5.460,7.989,8.871,10.942,14.110,14.939,1.421,0.073,2.895,7.238
2292,6.706,11.238,1510,5.460,7.988,8.871,10.942,14.110,14.939,2.599,0.070,2.869,5.701
2293,5.577,11.398,1510,5.460,7.988,8.871,10.942,14.110,14.939,1.489,0.070,2.852,6.987
2294,5.261,11.587,1628,5.460,7.988,8.871,10.943,14.110,14.938,1.443,0.079,4.264,5.801
2295,5.658,10.267,1628,5.460,7.988,8.871,10.942,14.110,14.938,1.513,0.070,2.932,5.752
2296,6.942,11.306,1621,5.461,7.988,8.871,10.943,14.110,14.938,1.423,0.067,2.927,6.889
2297,7.534,11.387,1621,5.462,7.988,8.871,10.943,14.109,14.937,1.403,0.067,4.188,5.729
2298,6.231,10.189,1621,5.462,7.987,8.870,10.942,14.109,14.937,1.463,0.076,2.903,5.746
2299,5.130,11.589,1623,5.462,7.987,8.870,10.943,14.109,14.936,1.472,0.064,2.901,7.151
2300,4.231,11.573,1623,5.461,7.987,8.870,10.943,14.109,14.936,1.410,0.074,2.901,7.188
2301,4.777,11.363,1623,5.461,7.987,8.870,10.943,14.109,14.936,1.404,0.071,4.079,5.808
2302,5.343,10.253,1623,5.461,7.987,8.869,10.943,14.109,14.935,1.463,0.064,2.897,5.829
2303,6.271,10.529,1614,5.461,7.986,8.868,10.943,14.109,14.935,1.287,0.076,2.673,6.492
2304,4.862,11.178,1609,5.461,7.986,8.867,10.943,14.108,14.934,1.322,0.074,4.201,5.581
2305,5.066,9.794,1609,5.461,7.985,8.866,10.942,14.108,14.934,1.302,0.065,2.852,5.575
2306,6.414,11.010,1609,5.461,7.985,8.865,10.942,14.108,14.934,1.315,0.064,2.837,6.793
2307,5.309,10.945,1606,5.461,7.984,8.864,10.942,14.108,14.933,1.304,0.072,3.998,5.571
2308,4.722,9.817,1606,5.461,7.984,8.863,10.942,14.108,14.933,1.348,0.065,2.836,5.567
2309,5.358,10.888,1597,5.461,7.983,8.862,10.942,14.107,14.932,1.351,0.065,2.806,6.666
2310,4.729,10.875,1597,5.461,7.983,8.861,10.942,14.107,14.932,1.380,0.071,3.998,5.426
2311,5.476,9.664,1604,5.461,7.982,8.861,10.941,14.107,14.932,1.388,0.063,2.801,5.412
2312,5.603,10.870,1604,5.461,7.982,8.860,10.941,14.107,14.931,1.343,0.065,2.809,6.653
2313,5.479,11.111,1601,5.461,7.981,8.859,10.941,14.106,14.931,1.422,0.100,4.181,5.408
2314,5.591,9.800,1601,5.461,7.981,8.858,10.941,14.106,14.931,1.568,0.070,2.796,5.367
2315,5.347,10.926,1601,5.461,7.981,8.857,10.941,14.106,14.930,1.417,0.065,2.813,6.632
2316,9.582,10.796,1603,5.463,7.988,8.882,10.941,14.106,14.930,1.386,0.071,3.934,5.405
2317,7.395,9.588,1603,5.463,7.988,8.882,10.940,14.105,14.929,1.399,0.065,2.771,5.353
2318,4.526,10.041,1594,5.463,7.987,8.882,10.940,14.105,14.929,1.304,0.065,2.510,6.161
2319,4.110,10.095,1594,5.462,7.987,8.882,10.939,14.105,14.929,1.324,0.073,3.712,4.986
2320,4.114,8.773,1565,5.462,7.987,8.882,10.938,14.105,14.928,1.298,0.066,2.486,4.921
2321,4.814,10.533,1565,5.461,7.987,8.882,10.938,14.105,14.928,1.321,0.069,2.515,6.628
2322,4.819,8.767,1565,5.461,7.987,8.881,10.937,14.104,14.927,1.298,0.068,2.487,4.915
2323,4.558,10.000,1565,5.461,7.986,8.881,10.937,14.104,14.927,1.342,0.064,2.482,6.111
2324,5.544,8.678,1565,5.461,7.986,8.881,10.936,14.104,14.927,1.264,0.066,2.462,4.886
2325,4.710,8.769,1565,5.461,7.985,8.881,10.935,14.104,14.926,1.352,0.065,2.481,4.871
2326,5.493,11.143,1560,5.461,7.985,8.881,10.935,14.104,14.926,1.660,0.065,2.785,6.633
2327,4.667,11.022,1560,5.460,7.984,8.881,10.935,14.104,14.925,1.673,0.070,3.952,5.327
2328,4.564,9.829,1560,5.460,7.984,8.881,10.935,14.104,14.925,1.655,0.066,2.792,5.316
2329,5.197,11.114,1564,5.460,7.983,8.880,10.935,14.103,14.925,1.650,0.065,2.778,6.620
2330,4.464,11.053,1564,5.459,7.983,8.880,10.935,14.103,14.924,1.636,0.069,4.017,5.331
2331,4.924,9.873,1570,5.459,7.982,8.880,10.934,14.103,14.924,1.613,0.065,2.803,5.392
2332,5.640,11.264,1570,5.459,7.982,8.880,10.935,14.103,14.923,1.757,0.068,2.790,6.650
2333,4.896,11.312,1570,5.459,7.981,8.880,10.935,14.103,14.923,1.660,0.078,4.183,5.391
2334,5.151,10.072,1559,5.459,7.981,8.880,10.934,14.103,14.923,1.611,0.068,2.880,5.514
2335,7.167,11.394,1559,5.459,7.981,8.880,10.935,14.103,14.922,1.676,0.064,2.838,6.815
2336,6.776,11.444,1559,5.460,7.980,8.879,10.935,14.102,14.922,1.723,0.065,2.871,6.785
2337,4.059,9.368,1548,5.459,7.980,8.879,10.934,14.102,14.921,1.538,0.065,2.612,5.153
2338,4.632,10.743,1548,5.459,7.979,8.879,10.934,14.102,14.921,2.906,0.064,2.625,5.149
2339,5.812,11.040,1548,5.459,7.979,8.879,10.934,14.102,14.921,1.654,0.067,2.800,6.519
2340,4.359,9.843,1548,5.459,7.978,8.879,10.934,14.102,14.920,1.646,0.073,2.790,5.334
2341,4.997,11.129,1548,5.459,7.978,8.879,10.934,14.102,14.920,2.969,0.066,2.791,5.303
2342,6.697,11.031,1548,5.459,7.978,8.878,10.934,14.102,14.919,1.604,0.070,2.818,6.540
2343,4.622,9.840,1548,5.459,7.977,8.878,10.933,14.102,14.919,1.668,0.073,2.805,5.294
2344,5.518,9.764,1548,5.459,7.977,8.878,10.933,14.101,14.919,1.573,0.066,2.810,5.315
2345,6.326,10.937,1548,5.459,7.977,8.878,10.933,14.101,14.918,1.645,0.065,2.794,6.433
2346,4.716,9.623,1548,5.459,7.976,8.878,10.932,14.101,14.918,1.494,0.066,2.781,5.284
2347,4.470,10.881,1550,5.458,7.976,8.878,10.932,14.101,14.918,1.649,0.068,3.152,6.012
2348,5.849,12.181,1550,5.459,7.976,8.878,10.933,14.101,14.917,1.647,0.066,3.185,7.282
2349,5.010,10.877,1550,5.458,7.976,8.877,10.933,14.101,14.917,1.605,0.065,3.179,6.027
2350,5.707,10.257,1532,5.458,7.975,8.877,10.932,14.101,14.916,1.473,0.086,2.953,5.745
2351,4.951,11.569,1532,5.458,7.975,8.877,10.933,14.100,14.916,2.815,0.070,2.960,5.725
2352,4.204,11.749,1510,5.458,7.975,8.877,10.933,14.100,14.916,1.433,0.067,3.086,7.163
2353,4.085,11.773,1510,5.457,7.975,8.877,10.933,14.100,14.915,1.438,0.068,4.341,5.926
2354,5.853,10.518,1510,5.457,7.974,8.877,10.933,14.100,14.915,1.451,0.067,3.069,5.931
2355,5.426,11.832,1510,5.457,7.974,8.877,10.934,14.100,14.914,2.745,0.065,3.091,5.931
2356,6.013,11.764,1501,5.458,7.974,8.876,10.934,14.100,14.914,1.412,0.067,3.102,7.182
2357,4.467,11.910,1608,5.457,7.974,8.876,10.934,14.100,14.914,1.437,0.070,4.408,5.996
2358,4.431,10.630,1608,5.457,7.973,8.876,10.934,14.099,14.913,1.415,0.068,3.135,6.011
2359,6.704,11.965,1608,5.457,7.973,8.876,10.935,14.099,14.913,1.469,0.067,3.120,7.310
2360,6.095,11.914,1612,5.457,7.973,8.876,10.935,14.099,14.912,1.491,0.067,3.101,7.256
2361,6.005,11.942,1612,5.458,7.973,8.876,10.935,14.099,14.912,1.538,0.071,4.282,6.051
2362,6.519,10.786,1607,5.458,7.972,8.876,10.935,14.099,14.912,1.555,0.069,3.103,6.059
2363,7.322,12.087,1607,5.459,7.971,8.875,10.936,14.099,14.911,1.517,0.067,3.110,7.393
2364,5.623,12.446,1607,5.459,7.970,8.875,10.937,14.099,14.911,1.520,0.066,3.129,7.730
2365,7.105,9.786,1589,5.460,7.969,8.875,10.936,14.099,14.910,1.375,0.080,2.838,5.493
2366,6.403,9.829,1589,5.460,7.968,8.875,10.936,14.099,14.910,1.395,0.070,2.874,5.491
2367,6.210,10.840,1591,5.460,7.967,8.875,10.936,14.099,14.910,1.340,0.067,2.828,6.605
2368,6.288,11.172,1591,5.461,7.966,8.875,10.936,14.099,14.909,1.397,0.081,4.219,5.475
2369,5.571,9.822,1591,5.461,7.965,8.875,10.935,14.098,14.909,1.477,0.086,2.839,5.420
2370,5.848,9.763,1591,5.461,7.965,8.874,10.935,14.098,14.908,1.449,0.067,2.825,5.422
2371,5.647,12.271,1591,5.461,7.964,8.874,10.935,14.098,14.908,1.362,0.071,3.969,6.868
2372,5.903,9.674,1595,5.461,7.963,8.874,10.935,14.098,14.908,1.329,0.078,2.812,5.454
2373,4.659,10.842,1595,5.461,7.962,8.874,10.935,14.098,14.907,1.347,0.066,2.830,6.600
2374,4.755,10.906,1595,5.461,7.961,8.874,10.935,14.098,14.907,1.396,0.070,4.010,5.430
2375,4.107,9.562,1595,5.460,7.960,8.874,10.934,14.098,14.906,1.338,0.069,2.804,5.350
2376,5.011,10.892,1595,5.460,7.959,8.874,10.934,14.098,14.906,1.342,0.069,2.792,6.689
2377,4.547,9.504,1597,5.459,7.958,8.873,10.933,14.098,14.906,1.323,0.067,2.783,5.331
2378,4.695,9.502,1597,5.459,7.958,8.873,10.933,14.098,14.905,1.323,0.074,2.774,5.331
2379,6.461,10.774,1597,5.460,7.957,8.873,10.933,14.098,14.905,1.302,0.066,2.784,6.622
2380,4.725,10.505,1592,5.459,7.956,8.873,10.933,14.098,14.905,1.338,0.070,3.797,5.299
2381,5.200,9.493,1592,5.459,7.955,8.873,10.932,14.097,14.904,1.343,0.069,2.749,5.333
2382,5.979,10.644,1592,5.459,7.955,8.873,10.932,14.097,14.904,1.296,0.071,2.757,6.519
2383,5.051,9.502,1596,5.459,7.955,8.873,10.931,14.097,14.903,1.352,0.077,2.724,5.349
2384,5.391,9.323,1596,5.459,7.955,8.872,10.931,14.097,14.903,1.175,0.070,2.727,5.351
2385,5.848,10.829,1596,5.459,7.955,8.872,10.931,14.097,14.903,1.420,0.068,2.734,6.607
2386,4.476,8.754,1585,5.459,7.955,8.872,10.930,14.097,14.902,1.272,0.069,2.519,4.894
2387,4.563,10.119,1585,5.459,7.955,8.872,10.929,14.097,14.902,2.645,0.065,2.485,4.924
2388,5.952,11.058,1580,5.459,7.955,8.872,10.929,14.097,14.901,1.337,0.070,2.796,6.855
2389,4.652,9.751,1580,5.458,7.955,8.872,10.929,14.097,14.901,1.651,0.072,2.764,5.264
2390,13.986,9.726,1580,5.462,7.965,8.885,10.928,14.097,14.901,1.313,0.081,2.296,6.036
2391,8.294,9.328,1580,5.463,7.975,8.885,10.928,14.097,14.900,1.184,0.084,3.452,4.608
2392,5.121,8.205,1580,5.463,7.975,8.885,10.927,14.097,14.900,1.200,0.097,2.305,4.604
2393,5.815,9.572,1580,5.463,7.975,8.885,10.926,14.097,14.899,1.232,0.081,2.319,5.939
2394,3.821,8.137,1580,5.463,7.974,8.885,10.925,14.097,14.899,1.159,0.077,2.297,4.604
2395,3.584,9.447,1580,5.462,7.974,8.885,10.924,14.097,14.899,1.191,0.081,2.309,5.866
2396,4.681,8.211,1580,5.461,7.974,8.885,10.923,14.096,14.898,1.187,0.099,2.310,4.614
2397,3.570,9.710,1580,5.461,7.974,8.885,10.923,14.096,14.898,2.702,0.090,2.305,4.613
2398,4.317,9.275,1580,5.460,7.973,8.885,10.922,14.096,14.897,1.150,0.090,3.432,4.603
2399,3.591,8.193,1580,5.459,7.973,8.885,10.921,14.096,14.897,1.184,0.078,2.290,4.642
2400,3.682,9.240,1580,5.459,7.973,8.884,10.920,14.096,14.897,1.192,0.086,2.306,5.655
2401,3.865,8.203,1580,5.458,7.973,8.884,10.919,14.096,14.896,1.218,0.078,2.301,4.606
2402,3.723,9.404,1580,5.457,7.972,8.884,10.918,14.096,14.896,1.207,0.086,2.310,5.801
2403,4.499,8.203,1580,5.457,7.971,8.884,10.917,14.096,14.895,1.188,0.095,2.306,4.614
2404,4.174,9.392,1580,5.456,7.970,8.884,10.917,14.096,14.895,2.395,0.079,2.305,4.613
2405,4.299,9.275,1580,5.456,7.969,8.884,10.916,14.096,14.894,1.185,0.083,3.397,4.611
2406,3.878,8.188,1580,5.455,7.968,8.884,10.915,14.095,14.894,1.155,0.099,2.317,4.617
2407,4.068,9.311,1580,5.455,7.967,8.884,10.914,14.095,14.893,1.193,0.089,2.311,5.718
2408,3.979,8.243,1580,5.454,7.966,8.883,10.913,14.095,14.893,1.205,0.088,2.306,4.644
2409,3.942,9.347,1580,5.453,7.965,8.883,10.912,14.095,14.892,1.184,0.081,2.295,5.788
2410,4.394,8.192,1580,5.453,7.965,8.883,10.911,14.095,14.892,1.177,0.100,2.302,4.612
2411,4.030,9.630,1580,5.452,7.964,8.883,10.911,14.095,14.891,2.649,0.079,2.303,4.600
2412,4.556,9.643,1580,5.452,7.963,8.883,10.910,14.095,14.891,1.270,0.098,3.673,4.602
2413,4.106,8.272,1580,5.451,7.962,8.883,10.909,14.095,14.890,1.272,0.080,2.320,4.601
2414,5.167,9.315,1580,5.451,7.961,8.883,10.908,14.094,14.890,1.222,0.080,2.300,5.713
2415,6.244,8.191,1580,5.452,7.960,8.882,10.907,14.094,14.889,1.192,0.076,2.305,4.618
2416,3.800,9.499,1580,5.451,7.959,8.882,10.907,14.094,14.889,1.242,0.085,2.308,5.864
2417,4.693,9.334,1580,5.451,7.958,8.882,10.906,14.094,14.888,1.198,0.085,3.409,4.642
2418,3.507,8.269,1580,5.450,7.958,8.882,10.905,14.094,14.888,1.286,0.082,2.299,4.603
2419,3.831,9.307,1580,5.449,7.957,8.882,10.904,14.094,14.887,1.203,0.079,2.300,5.724
2420,3.658,8.169,1580,5.448,7.956,8.882,10.903,14.094,14.887,1.175,0.080,2.314,4.601
2421,3.535,9.277,1580,5.448,7.955,8.882,10.902,14.094,14.886,1.211,0.081,2.302,5.683
2422,3.919,8.257,1580,5.447,7.955,8.881,10.901,14.093,14.886,1.257,0.078,2.305,4.617
2423,3.647,8.280,1580,5.446,7.955,8.881,10.900,14.093,14.885,1.286,0.078,2.307,4.609
2424,4.545,10.709,1580,5.446,7.955,8.881,10.900,14.092,14.885,1.199,0.089,3.368,6.052
2425,3.918,8.209,1580,5.445,7.955,8.881,10.899,14.092,14.884,1.223,0.078,2.299,4.609
2426,4.093,8.254,1580,5.445,7.955,8.881,10.898,14.091,14.884,1.245,0.075,2.307,4.627
2427,4.912,8.134,1580,5.444,7.955,8.881,10.897,14.091,14.883,1.173,0.076,2.286,4.599
2428,3.590,9.372,1580,5.444,7.955,8.881,10.896,14.091,14.883,1.188,0.081,2.294,5.810
2429,3.960,8.230,1580,5.443,7.955,8.880,10.895,14.090,14.882,1.205,0.097,2.317,4.612
2430,3.999,9.693,1580,5.442,7.955,8.880,10.895,14.090,14.882,1.250,0.081,2.299,6.063
2431,4.481,9.313,1580,5.442,7.955,8.880,10.894,14.089,14.881,1.213,0.083,3.415,4.602
2432,3.660,8.215,1580,5.441,7.955,8.880,10.893,14.089,14.881,1.232,0.080,2.297,4.606
2433,3.771,9.448,1571,5.441,7.955,8.880,10.892,14.089,14.880,1.288,0.131,2.299,5.730
2434,3.719,8.355,1571,5.440,7.955,8.880,10.891,14.088,14.880,1.365,0.089,2.284,4.616
2435,3.790,9.723,1571,5.439,7.955,8.880,10.891,14.088,14.879,1.414,0.088,2.322,5.899
2436,4.642,9.394,1571,5.439,7.955,8.879,10.890,14.087,14.879,1.292,0.085,3.429,4.588
2437,5.301,8.281,1571,5.439,7.955,8.879,10.889,14.087,14.878,1.302,0.076,2.285,4.618
2438,6.083,9.493,1571,5.439,7.955,8.879,10.888,14.086,14.878,1.307,0.079,2.299,5.809
2439,3.584,8.273,1571,5.438,7.955,8.879,10.887,14.086,14.877,1.313,0.079,2.294,4.588
2440,3.705,9.409,1571,5.438,7.955,8.879,10.887,14.086,14.877,1.289,0.079,2.298,5.742
2441,4.017,8.289,1571,5.437,7.955,8.879,10.886,14.085,14.876,1.306,0.077,2.291,4.614
